Source,Target,Type,Weight,RouteId,DirectionText,TripHeadSign,PathSeq
1001991,1001985,Directed,1,H2,WEST,TENLEYTOWN STATION,13
1001985,1001981,Directed,1,H2,WEST,TENLEYTOWN STATION,14
1001981,1001975,Directed,1,H2,WEST,TENLEYTOWN STATION,15
1001975,1001969,Directed,1,H2,WEST,TENLEYTOWN STATION,16
1001969,1001964,Directed,1,H2,WEST,TENLEYTOWN STATION,17
1001964,1001951,Directed,1,H2,WEST,TENLEYTOWN STATION,18
1001951,1001945,Directed,1,H2,WEST,TENLEYTOWN STATION,19
1001945,1003149,Directed,1,H2,WEST,TENLEYTOWN STATION,20
1003149,1001978,Directed,1,H2,WEST,TENLEYTOWN STATION,21
1001978,1002031,Directed,1,H2,WEST,TENLEYTOWN STATION,22
1002031,1002084,Directed,1,H2,WEST,TENLEYTOWN STATION,23
1002084,1002118,Directed,1,H2,WEST,TENLEYTOWN STATION,24
1002118,1002181,Directed,1,H2,WEST,TENLEYTOWN STATION,25
1002181,1002198,Directed,1,H2,WEST,TENLEYTOWN STATION,26
1002198,1002217,Directed,1,H2,WEST,TENLEYTOWN STATION,27
1002217,1002240,Directed,1,H2,WEST,TENLEYTOWN STATION,28
1002240,1002285,Directed,1,H2,WEST,TENLEYTOWN STATION,29
1002285,1002312,Directed,1,H2,WEST,TENLEYTOWN STATION,30
1002312,1003730,Directed,1,H2,WEST,TENLEYTOWN STATION,31
1003730,1003126,Directed,1,H2,WEST,TENLEYTOWN STATION,32
1003126,1003731,Directed,1,H2,WEST,TENLEYTOWN STATION,33
1003731,1002394,Directed,1,H2,WEST,TENLEYTOWN STATION,34
1002394,1002395,Directed,1,H2,WEST,TENLEYTOWN STATION,35
1002395,1002396,Directed,1,H2,WEST,TENLEYTOWN STATION,36
1002396,1002397,Directed,1,H2,WEST,TENLEYTOWN STATION,37
1002397,1002470,Directed,1,H2,WEST,TENLEYTOWN STATION,38
1002470,1002498,Directed,1,H2,WEST,TENLEYTOWN STATION,39
1001964,1001951,Directed,1,H4*S,WEST,TENLEYTOWN STATION,1
1001951,1001945,Directed,1,H4*S,WEST,TENLEYTOWN STATION,2
1001945,1001993,Directed,1,H4*S,WEST,TENLEYTOWN STATION,3
1001993,1002066,Directed,1,H4*S,WEST,TENLEYTOWN STATION,4
1002066,1002127,Directed,1,H4*S,WEST,TENLEYTOWN STATION,5
1002127,1002114,Directed,1,H4*S,WEST,TENLEYTOWN STATION,6
1002114,1002130,Directed,1,H4*S,WEST,TENLEYTOWN STATION,7
1002130,1002141,Directed,1,H4*S,WEST,TENLEYTOWN STATION,8
1002141,1002181,Directed,1,H4*S,WEST,TENLEYTOWN STATION,9
1002181,1002198,Directed,1,H4*S,WEST,TENLEYTOWN STATION,10
1002198,1002217,Directed,1,H4*S,WEST,TENLEYTOWN STATION,11
1002217,1002228,Directed,1,H4*S,WEST,TENLEYTOWN STATION,12
1002228,1002232,Directed,1,H4*S,WEST,TENLEYTOWN STATION,13
1002232,1002252,Directed,1,H4*S,WEST,TENLEYTOWN STATION,14
1002252,1002248,Directed,1,H4*S,WEST,TENLEYTOWN STATION,15
1002248,1002246,Directed,1,H4*S,WEST,TENLEYTOWN STATION,16
1002246,1002245,Directed,1,H4*S,WEST,TENLEYTOWN STATION,17
1002245,1002249,Directed,1,H4*S,WEST,TENLEYTOWN STATION,18
1002249,1002290,Directed,1,H4*S,WEST,TENLEYTOWN STATION,19
1002290,1002347,Directed,1,H4*S,WEST,TENLEYTOWN STATION,20
1002347,1002393,Directed,1,H4*S,WEST,TENLEYTOWN STATION,21
1002393,1002470,Directed,1,H4*S,WEST,TENLEYTOWN STATION,22
1002470,1002498,Directed,1,H4*S,WEST,TENLEYTOWN STATION,23
1002492,1002469,Directed,1,H4,EAST,BROOKLAND STATION,1
1002469,1002442,Directed,1,H4,EAST,BROOKLAND STATION,2
1002442,1002389,Directed,1,H4,EAST,BROOKLAND STATION,3
1002389,1002337,Directed,1,H4,EAST,BROOKLAND STATION,4
1002337,1002297,Directed,1,H4,EAST,BROOKLAND STATION,5
1002297,1002255,Directed,1,H4,EAST,BROOKLAND STATION,6
1002255,1002253,Directed,1,H4,EAST,BROOKLAND STATION,7
1002253,1002254,Directed,1,H4,EAST,BROOKLAND STATION,8
1002254,1002250,Directed,1,H4,EAST,BROOKLAND STATION,9
1002250,1002256,Directed,1,H4,EAST,BROOKLAND STATION,10
1002256,1002231,Directed,1,H4,EAST,BROOKLAND STATION,11
1002231,1002216,Directed,1,H4,EAST,BROOKLAND STATION,12
1002216,1002196,Directed,1,H4,EAST,BROOKLAND STATION,13
1002196,1002180,Directed,1,H4,EAST,BROOKLAND STATION,14
1002180,1002148,Directed,1,H4,EAST,BROOKLAND STATION,15
1002148,1002135,Directed,1,H4,EAST,BROOKLAND STATION,16
1002135,1002111,Directed,1,H4,EAST,BROOKLAND STATION,17
1002111,1002120,Directed,1,H4,EAST,BROOKLAND STATION,18
1002120,1002042,Directed,1,H4,EAST,BROOKLAND STATION,19
1002042,1002002,Directed,1,H4,EAST,BROOKLAND STATION,20
1002002,1003161,Directed,1,H4,EAST,BROOKLAND STATION,21
1003161,1001994,Directed,1,H4,EAST,BROOKLAND STATION,22
1001994,1001997,Directed,1,H4,EAST,BROOKLAND STATION,23
1001997,1002003,Directed,1,H4,EAST,BROOKLAND STATION,24
1002003,1002019,Directed,1,H4,EAST,BROOKLAND STATION,25
1002019,1002027,Directed,1,H4,EAST,BROOKLAND STATION,26
1002027,1002034,Directed,1,H4,EAST,BROOKLAND STATION,27
1002034,1001950,Directed,1,H4,EAST,BROOKLAND STATION,28
1001950,1003154,Directed,1,H4,EAST,BROOKLAND STATION,29
1003154,1003155,Directed,1,H4,EAST,BROOKLAND STATION,30
1003155,1003156,Directed,1,H4,EAST,BROOKLAND STATION,31
1003156,1003157,Directed,1,H4,EAST,BROOKLAND STATION,32
1003157,1001934,Directed,1,H4,EAST,BROOKLAND STATION,33
1001934,1003158,Directed,1,H4,EAST,BROOKLAND STATION,34
1003158,1003159,Directed,1,H4,EAST,BROOKLAND STATION,35
1003159,1001958,Directed,1,H4,EAST,BROOKLAND STATION,36
1001958,1002049,Directed,1,H4,EAST,BROOKLAND STATION,37
1002049,1002089,Directed,1,H4,EAST,BROOKLAND STATION,38
1002089,1003785,Directed,1,H4,EAST,BROOKLAND STATION,39
1003785,1002960,Directed,1,H4,EAST,BROOKLAND STATION,40
1002960,1002116,Directed,1,H4,WEST,TENLEYTOWN STATION,1
1002116,1002105,Directed,1,H4,WEST,TENLEYTOWN STATION,2
1002105,1002050,Directed,1,H4,WEST,TENLEYTOWN STATION,3
1002050,1001965,Directed,1,H4,WEST,TENLEYTOWN STATION,4
1001965,1001949,Directed,1,H4,WEST,TENLEYTOWN STATION,5
1001949,1003154,Directed,1,H4,WEST,TENLEYTOWN STATION,6
1003154,1003155,Directed,1,H4,WEST,TENLEYTOWN STATION,7
1003155,1003156,Directed,1,H4,WEST,TENLEYTOWN STATION,8
1003156,1003157,Directed,1,H4,WEST,TENLEYTOWN STATION,9
1003157,1001935,Directed,1,H4,WEST,TENLEYTOWN STATION,10
1001935,1001942,Directed,1,H4,WEST,TENLEYTOWN STATION,11
1001942,1001991,Directed,1,H4,WEST,TENLEYTOWN STATION,12
1001991,1001985,Directed,1,H4,WEST,TENLEYTOWN STATION,13
1001985,1001981,Directed,1,H4,WEST,TENLEYTOWN STATION,14
1001981,1001975,Directed,1,H4,WEST,TENLEYTOWN STATION,15
1001975,1001969,Directed,1,H4,WEST,TENLEYTOWN STATION,16
1001969,1001964,Directed,1,H4,WEST,TENLEYTOWN STATION,17
1001964,1001951,Directed,1,H4,WEST,TENLEYTOWN STATION,18
1001951,1001945,Directed,1,H4,WEST,TENLEYTOWN STATION,19
1001945,1001993,Directed,1,H4,WEST,TENLEYTOWN STATION,20
1001993,1002066,Directed,1,H4,WEST,TENLEYTOWN STATION,21
1002066,1002127,Directed,1,H4,WEST,TENLEYTOWN STATION,22
1002127,1002114,Directed,1,H4,WEST,TENLEYTOWN STATION,23
1002114,1002130,Directed,1,H4,WEST,TENLEYTOWN STATION,24
1002130,1002141,Directed,1,H4,WEST,TENLEYTOWN STATION,25
1002141,1002181,Directed,1,H4,WEST,TENLEYTOWN STATION,26
1002181,1002198,Directed,1,H4,WEST,TENLEYTOWN STATION,27
1002198,1002217,Directed,1,H4,WEST,TENLEYTOWN STATION,28
1002217,1002228,Directed,1,H4,WEST,TENLEYTOWN STATION,29
1002228,1002232,Directed,1,H4,WEST,TENLEYTOWN STATION,30
1002232,1002252,Directed,1,H4,WEST,TENLEYTOWN STATION,31
1002252,1002248,Directed,1,H4,WEST,TENLEYTOWN STATION,32
1002248,1002246,Directed,1,H4,WEST,TENLEYTOWN STATION,33
1002246,1002245,Directed,1,H4,WEST,TENLEYTOWN STATION,34
1002245,1002249,Directed,1,H4,WEST,TENLEYTOWN STATION,35
1002249,1002290,Directed,1,H4,WEST,TENLEYTOWN STATION,36
1002290,1002347,Directed,1,H4,WEST,TENLEYTOWN STATION,37
1002347,1002393,Directed,1,H4,WEST,TENLEYTOWN STATION,38
1002393,1002470,Directed,1,H4,WEST,TENLEYTOWN STATION,39
1002470,1002498,Directed,1,H4,WEST,TENLEYTOWN STATION,40
1002098,1002042,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,1
1002042,1002002,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,2
1002002,1003161,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,3
1003161,1001994,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,4
1001994,1002008,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,5
1002008,1002058,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,6
1002058,1002102,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,7
1002102,1002136,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,8
1002136,1002980,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,9
1002980,1002981,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,10
1002981,1002983,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,11
1002983,1002984,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,12
1002984,1002987,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,13
1002987,1002985,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,14
1002985,1002986,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,15
1002986,1002390,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,16
1002390,1002464,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,17
1002464,1002437,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,18
1002437,1002420,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,19
1002420,1002412,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,20
1002412,1002368,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,21
1002368,1002320,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,22
1002320,1002314,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,23
1002314,1002313,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,24
1002313,1002316,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,25
1002316,1002315,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,26
1002315,1002280,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,27
1002280,1002242,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,28
1002242,1002206,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,29
1002206,1002961,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,30
1002961,1002103,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,31
1002103,1002040,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,32
1002040,1001974,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,33
1001974,1001925,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,34
1001925,1001854,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,35
1001854,1003275,Directed,1,H8,EAST,RHODE ISLAND AVE STATION,36
1003275,1002964,Directed,1,H8,WEST,MT PLEASANT,1
1002964,1001866,Directed,1,H8,WEST,MT PLEASANT,2
1001866,1001919,Directed,1,H8,WEST,MT PLEASANT,3
1001919,1001963,Directed,1,H8,WEST,MT PLEASANT,4
1001963,1002032,Directed,1,H8,WEST,MT PLEASANT,5
1002032,1002054,Directed,1,H8,WEST,MT PLEASANT,6
1002054,1002106,Directed,1,H8,WEST,MT PLEASANT,7
1002106,1002163,Directed,1,H8,WEST,MT PLEASANT,8
1002163,1002213,Directed,1,H8,WEST,MT PLEASANT,9
1002213,1002234,Directed,1,H8,WEST,MT PLEASANT,10
1002234,1002281,Directed,1,H8,WEST,MT PLEASANT,11
1002281,1002306,Directed,1,H8,WEST,MT PLEASANT,12
1002306,1002322,Directed,1,H8,WEST,MT PLEASANT,13
1002322,1002317,Directed,1,H8,WEST,MT PLEASANT,14
1002317,1002319,Directed,1,H8,WEST,MT PLEASANT,15
1002319,1002318,Directed,1,H8,WEST,MT PLEASANT,16
1002318,1002324,Directed,1,H8,WEST,MT PLEASANT,17
1002324,1002374,Directed,1,H8,WEST,MT PLEASANT,18
1002374,1002402,Directed,1,H8,WEST,MT PLEASANT,19
1002402,1002418,Directed,1,H8,WEST,MT PLEASANT,20
1002418,1002430,Directed,1,H8,WEST,MT PLEASANT,21
1002430,1002433,Directed,1,H8,WEST,MT PLEASANT,22
1002433,1002403,Directed,1,H8,WEST,MT PLEASANT,23
1002403,1003076,Directed,1,H8,WEST,MT PLEASANT,24
1003076,1003077,Directed,1,H8,WEST,MT PLEASANT,25
1003077,1003078,Directed,1,H8,WEST,MT PLEASANT,26
1003078,1003079,Directed,1,H8,WEST,MT PLEASANT,27
1003079,1003080,Directed,1,H8,WEST,MT PLEASANT,28
1003080,1003081,Directed,1,H8,WEST,MT PLEASANT,29
1003081,1003082,Directed,1,H8,WEST,MT PLEASANT,30
1003082,1003084,Directed,1,H8,WEST,MT PLEASANT,31
1003084,1003045,Directed,1,H8,WEST,MT PLEASANT,32
1003045,1003046,Directed,1,H8,WEST,MT PLEASANT,33
1003046,1003047,Directed,1,H8,WEST,MT PLEASANT,34
1003047,1001969,Directed,1,H8,WEST,MT PLEASANT,35
1001969,1001996,Directed,1,H8,WEST,MT PLEASANT,36
1001996,1002088,Directed,1,H8,WEST,MT PLEASANT,37
1002088,1002098,Directed,1,H8,WEST,MT PLEASANT,38
1003275,1002964,Directed,1,H9,WEST,FORT DR + 1ST ST,1
1002964,1001866,Directed,1,H9,WEST,FORT DR + 1ST ST,2
1001866,1001919,Directed,1,H9,WEST,FORT DR + 1ST ST,3
1001919,1001963,Directed,1,H9,WEST,FORT DR + 1ST ST,4
1001963,1002032,Directed,1,H9,WEST,FORT DR + 1ST ST,5
1002032,1002054,Directed,1,H9,WEST,FORT DR + 1ST ST,6
1002054,1002106,Directed,1,H9,WEST,FORT DR + 1ST ST,7
1002106,1002163,Directed,1,H9,WEST,FORT DR + 1ST ST,8
1002163,1002213,Directed,1,H9,WEST,FORT DR + 1ST ST,9
1002213,1002234,Directed,1,H9,WEST,FORT DR + 1ST ST,10
1002234,1002281,Directed,1,H9,WEST,FORT DR + 1ST ST,11
1002281,1002306,Directed,1,H9,WEST,FORT DR + 1ST ST,12
1002306,1002322,Directed,1,H9,WEST,FORT DR + 1ST ST,13
1002322,1002317,Directed,1,H9,WEST,FORT DR + 1ST ST,14
1002317,1002319,Directed,1,H9,WEST,FORT DR + 1ST ST,15
1002319,1002318,Directed,1,H9,WEST,FORT DR + 1ST ST,16
1002318,1002324,Directed,1,H9,WEST,FORT DR + 1ST ST,17
1002324,1002325,Directed,1,H9,WEST,FORT DR + 1ST ST,18
3003170,3002948,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,1
3002948,3000948,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,2
3000948,3000945,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,3
3000945,3000942,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,4
3000942,3000939,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,5
3000939,3000936,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,6
3000936,3000933,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,7
3000933,3002949,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,8
3002949,3000920,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,9
3000920,3000916,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,10
3000916,3000904,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,11
3000904,3000902,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,12
3000902,3000883,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,13
3000883,3000871,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,14
3000871,3003241,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,15
3003241,3000865,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,16
3000865,3000861,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,17
3000861,3000855,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,18
3000855,3000847,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,19
3000847,3000837,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,20
3000837,3000824,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,21
3000824,3000809,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,22
3000809,3003242,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,23
3003242,3000797,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,24
3000797,3000780,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,25
3000780,3000769,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,26
3000769,3000763,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,27
3000763,3000750,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,28
3000750,3000744,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,29
3000744,3000736,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,30
3000736,3000730,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,31
3000730,3000722,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,32
3000722,3003243,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,33
3003243,3000713,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,34
3000713,3003244,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,35
3003244,3000696,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,36
3000696,3000681,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,37
3000681,3003245,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,38
3003245,3000516,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,39
3000516,3003246,Directed,1,J12*1,EAST,FORESTVILLE VIA PRESIDENTIAL PARKWAY,40
3003170,3002948,Directed,1,J12,EAST,FORESTVILLE,1
3002948,3000948,Directed,1,J12,EAST,FORESTVILLE,2
3000948,3000945,Directed,1,J12,EAST,FORESTVILLE,3
3000945,3000942,Directed,1,J12,EAST,FORESTVILLE,4
3000942,3000939,Directed,1,J12,EAST,FORESTVILLE,5
3000939,3000936,Directed,1,J12,EAST,FORESTVILLE,6
3000936,3000933,Directed,1,J12,EAST,FORESTVILLE,7
3000933,3002949,Directed,1,J12,EAST,FORESTVILLE,8
3002949,3000920,Directed,1,J12,EAST,FORESTVILLE,9
3000920,3000916,Directed,1,J12,EAST,FORESTVILLE,10
3000916,3000904,Directed,1,J12,EAST,FORESTVILLE,11
3000904,3000902,Directed,1,J12,EAST,FORESTVILLE,12
3000902,3000883,Directed,1,J12,EAST,FORESTVILLE,13
3000883,3000871,Directed,1,J12,EAST,FORESTVILLE,14
3000871,3003241,Directed,1,J12,EAST,FORESTVILLE,15
3003241,3000865,Directed,1,J12,EAST,FORESTVILLE,16
3000865,3000861,Directed,1,J12,EAST,FORESTVILLE,17
3000861,3000855,Directed,1,J12,EAST,FORESTVILLE,18
3000855,3000847,Directed,1,J12,EAST,FORESTVILLE,19
3000847,3000837,Directed,1,J12,EAST,FORESTVILLE,20
3000837,3000824,Directed,1,J12,EAST,FORESTVILLE,21
3000824,3000809,Directed,1,J12,EAST,FORESTVILLE,22
3000809,3003242,Directed,1,J12,EAST,FORESTVILLE,23
3003242,3000797,Directed,1,J12,EAST,FORESTVILLE,24
3000797,3000780,Directed,1,J12,EAST,FORESTVILLE,25
3000780,3000769,Directed,1,J12,EAST,FORESTVILLE,26
3000769,3000763,Directed,1,J12,EAST,FORESTVILLE,27
3000763,3000750,Directed,1,J12,EAST,FORESTVILLE,28
3000750,3000744,Directed,1,J12,EAST,FORESTVILLE,29
3000744,3000736,Directed,1,J12,EAST,FORESTVILLE,30
3000736,3000730,Directed,1,J12,EAST,FORESTVILLE,31
3000730,3000722,Directed,1,J12,EAST,FORESTVILLE,32
3000722,3003243,Directed,1,J12,EAST,FORESTVILLE,33
3003243,3000713,Directed,1,J12,EAST,FORESTVILLE,34
3000713,3003244,Directed,1,J12,EAST,FORESTVILLE,35
3003244,3000696,Directed,1,J12,EAST,FORESTVILLE,36
3000696,3000681,Directed,1,J12,EAST,FORESTVILLE,37
3000681,3003246,Directed,1,J12,EAST,FORESTVILLE,38
3003246,3003247,Directed,1,J12,WEST,ADDISON RD STATION,1
3003247,3003249,Directed,1,J12,WEST,ADDISON RD STATION,2
3003249,3003250,Directed,1,J12,WEST,ADDISON RD STATION,3
3003250,3003251,Directed,1,J12,WEST,ADDISON RD STATION,4
3003251,3000679,Directed,1,J12,WEST,ADDISON RD STATION,5
3000679,3000693,Directed,1,J12,WEST,ADDISON RD STATION,6
3000693,3000708,Directed,1,J12,WEST,ADDISON RD STATION,7
3000708,3000712,Directed,1,J12,WEST,ADDISON RD STATION,8
3000712,3000717,Directed,1,J12,WEST,ADDISON RD STATION,9
3000717,3000721,Directed,1,J12,WEST,ADDISON RD STATION,10
3000721,3000729,Directed,1,J12,WEST,ADDISON RD STATION,11
3000729,3000740,Directed,1,J12,WEST,ADDISON RD STATION,12
3000740,3000746,Directed,1,J12,WEST,ADDISON RD STATION,13
3000746,3003252,Directed,1,J12,WEST,ADDISON RD STATION,14
3003252,3000768,Directed,1,J12,WEST,ADDISON RD STATION,15
3000768,3000779,Directed,1,J12,WEST,ADDISON RD STATION,16
3000779,3000795,Directed,1,J12,WEST,ADDISON RD STATION,17
3000795,3003253,Directed,1,J12,WEST,ADDISON RD STATION,18
3003253,3000808,Directed,1,J12,WEST,ADDISON RD STATION,19
3000808,3000825,Directed,1,J12,WEST,ADDISON RD STATION,20
3000825,3000839,Directed,1,J12,WEST,ADDISON RD STATION,21
3000839,3000842,Directed,1,J12,WEST,ADDISON RD STATION,22
3000842,3003254,Directed,1,J12,WEST,ADDISON RD STATION,23
3003254,3000860,Directed,1,J12,WEST,ADDISON RD STATION,24
3000860,3000866,Directed,1,J12,WEST,ADDISON RD STATION,25
3000866,3000870,Directed,1,J12,WEST,ADDISON RD STATION,26
3000870,3000886,Directed,1,J12,WEST,ADDISON RD STATION,27
3000886,3000899,Directed,1,J12,WEST,ADDISON RD STATION,28
3000899,3004186,Directed,1,J12,WEST,ADDISON RD STATION,29
3004186,3000913,Directed,1,J12,WEST,ADDISON RD STATION,30
3000913,3000919,Directed,1,J12,WEST,ADDISON RD STATION,31
3000919,3000925,Directed,1,J12,WEST,ADDISON RD STATION,32
3000925,3000938,Directed,1,J12,WEST,ADDISON RD STATION,33
3000938,3003168,Directed,1,J12,WEST,ADDISON RD STATION,34
3003168,3000940,Directed,1,J12,WEST,ADDISON RD STATION,35
3000940,3000944,Directed,1,J12,WEST,ADDISON RD STATION,36
3000944,3000947,Directed,1,J12,WEST,ADDISON RD STATION,37
3000947,3000949,Directed,1,J12,WEST,ADDISON RD STATION,38
3000949,3000950,Directed,1,J12,WEST,ADDISON RD STATION,39
3000950,3003170,Directed,1,J12,WEST,ADDISON RD STATION,40
2005506,2005450,Directed,1,J1,EAST,SILVER SPRING STATION,1
2005450,2001032,Directed,1,J1,EAST,SILVER SPRING STATION,2
2001032,2000423,Directed,1,J1,EAST,SILVER SPRING STATION,3
2000423,2000427,Directed,1,J1,EAST,SILVER SPRING STATION,4
2000427,2001216,Directed,1,J1,EAST,SILVER SPRING STATION,5
2001216,2005416,Directed,1,J1,EAST,SILVER SPRING STATION,6
2005416,2001041,Directed,1,J1,EAST,SILVER SPRING STATION,7
2001041,2000371,Directed,1,J1,EAST,SILVER SPRING STATION,8
2000371,2000374,Directed,1,J1,EAST,SILVER SPRING STATION,9
2000374,2000377,Directed,1,J1,EAST,SILVER SPRING STATION,10
2000377,2000383,Directed,1,J1,EAST,SILVER SPRING STATION,11
2000383,2000367,Directed,1,J1,EAST,SILVER SPRING STATION,12
2000367,2000357,Directed,1,J1,EAST,SILVER SPRING STATION,13
2000357,2000348,Directed,1,J1,EAST,SILVER SPRING STATION,14
2000348,2000335,Directed,1,J1,EAST,SILVER SPRING STATION,15
2000335,2000329,Directed,1,J1,EAST,SILVER SPRING STATION,16
2000329,2000313,Directed,1,J1,EAST,SILVER SPRING STATION,17
2000313,2000304,Directed,1,J1,EAST,SILVER SPRING STATION,18
2000304,2000292,Directed,1,J1,EAST,SILVER SPRING STATION,19
2000292,2000265,Directed,1,J1,EAST,SILVER SPRING STATION,20
2000265,2001217,Directed,1,J1,EAST,SILVER SPRING STATION,21
2001217,2001218,Directed,1,J1,EAST,SILVER SPRING STATION,22
2001218,2001220,Directed,1,J1,EAST,SILVER SPRING STATION,23
2001220,2005260,Directed,1,J1,EAST,SILVER SPRING STATION,24
2005260,2000208,Directed,1,J1,EAST,SILVER SPRING STATION,25
2000208,2001222,Directed,1,J1,EAST,SILVER SPRING STATION,26
2001222,2001223,Directed,1,J1,EAST,SILVER SPRING STATION,27
2001223,2001224,Directed,1,J1,EAST,SILVER SPRING STATION,28
2001224,2000218,Directed,1,J1,EAST,SILVER SPRING STATION,29
2000218,2005448,Directed,1,J1,EAST,SILVER SPRING STATION,30
2005448,2000226,Directed,1,J1,EAST,SILVER SPRING STATION,31
2000226,2000222,Directed,1,J1,EAST,SILVER SPRING STATION,32
2000222,2000216,Directed,1,J1,EAST,SILVER SPRING STATION,33
2000216,2000211,Directed,1,J1,EAST,SILVER SPRING STATION,34
2000211,2000206,Directed,1,J1,EAST,SILVER SPRING STATION,35
2000206,2000203,Directed,1,J1,EAST,SILVER SPRING STATION,36
2000203,2000173,Directed,1,J1,EAST,SILVER SPRING STATION,37
2000173,2001225,Directed,1,J1,EAST,SILVER SPRING STATION,38
